sample_id,feature_path,aux_feature_path,violence,self_harm,nsfw,split,source,group_id,media_type,n_frames,feature_dim,aux_dim
ucf_crimes_05230ce0a9b8,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_05230ce0a9b8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_05230ce0a9b8.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos525_x264,video,64,768,4
ucf_crimes_fcc6dc952f64,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_fcc6dc952f64.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_fcc6dc952f64.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos526_x264,video,64,768,4
ucf_crimes_a7302209ba96,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a7302209ba96.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a7302209ba96.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos527_x264,video,64,768,4
ucf_crimes_4988b3473d36,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4988b3473d36.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4988b3473d36.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos528_x264,video,64,768,4
ucf_crimes_8bd81bea1273,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_8bd81bea1273.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_8bd81bea1273.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos529_x264,video,64,768,4
ucf_crimes_e44ae6eff376,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e44ae6eff376.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e44ae6eff376.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos530_x264,video,64,768,4
ucf_crimes_5c28dbdb9089,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_5c28dbdb9089.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_5c28dbdb9089.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos531_x264,video,64,768,4
ucf_crimes_13822bcdb534,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_13822bcdb534.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_13822bcdb534.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos532_x264,video,64,768,4
ucf_crimes_af233fccf099,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_af233fccf099.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_af233fccf099.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos533_x264,video,64,768,4
ucf_crimes_25fd72c37f50,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_25fd72c37f50.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_25fd72c37f50.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos534_x264,video,64,768,4
ucf_crimes_5c8e142d0a72,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_5c8e142d0a72.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_5c8e142d0a72.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos535_x264,video,64,768,4
ucf_crimes_c4954dc80642,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c4954dc80642.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c4954dc80642.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos537_x264,video,64,768,4
ucf_crimes_24ef2af3a89c,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_24ef2af3a89c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_24ef2af3a89c.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos538_x264,video,64,768,4
ucf_crimes_dc7281e9af93,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_dc7281e9af93.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_dc7281e9af93.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos540_x264,video,64,768,4
ucf_crimes_73040fd685d9,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_73040fd685d9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_73040fd685d9.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos541_x264,video,64,768,4
ucf_crimes_61d79b4561c2,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_61d79b4561c2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_61d79b4561c2.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos542_x264,video,64,768,4
ucf_crimes_1ee9b9870b90,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1ee9b9870b90.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1ee9b9870b90.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos544_x264,video,64,768,4
ucf_crimes_5707535e81a5,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_5707535e81a5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_5707535e81a5.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos545_x264,video,64,768,4
ucf_crimes_e375564476fe,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e375564476fe.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e375564476fe.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos546_x264,video,64,768,4
ucf_crimes_c37412b757ad,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c37412b757ad.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c37412b757ad.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos547_x264,video,64,768,4
ucf_crimes_8bd96c0aed2b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_8bd96c0aed2b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_8bd96c0aed2b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos549_x264,video,64,768,4
ucf_crimes_1b8672d3eaaa,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1b8672d3eaaa.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1b8672d3eaaa.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos550_x264,video,64,768,4
ucf_crimes_dfa72319fc55,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_dfa72319fc55.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_dfa72319fc55.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos552_x264,video,64,768,4
ucf_crimes_b1c806d6d289,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b1c806d6d289.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b1c806d6d289.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos553_x264,video,64,768,4
ucf_crimes_ed97252737fd,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ed97252737fd.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ed97252737fd.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos554_x264,video,64,768,4
ucf_crimes_f25d77d7fbdc,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_f25d77d7fbdc.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_f25d77d7fbdc.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos555_x264,video,64,768,4
ucf_crimes_bae0c1c0d652,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_bae0c1c0d652.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_bae0c1c0d652.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos556_x264,video,64,768,4
ucf_crimes_b6803e05fc70,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b6803e05fc70.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b6803e05fc70.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos557_x264,video,64,768,4
ucf_crimes_e7d3b1e69c19,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e7d3b1e69c19.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e7d3b1e69c19.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos558_x264,video,64,768,4
ucf_crimes_1327ff3359c6,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1327ff3359c6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1327ff3359c6.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos559_x264,video,64,768,4
ucf_crimes_a11d00fe7e48,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a11d00fe7e48.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a11d00fe7e48.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos561_x264,video,64,768,4
ucf_crimes_4e0af2d38b0b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_4e0af2d38b0b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_4e0af2d38b0b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos562_x264,video,64,768,4
ucf_crimes_94f4cefbddda,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_94f4cefbddda.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_94f4cefbddda.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos563_x264,video,64,768,4
ucf_crimes_3ff69fb003df,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_3ff69fb003df.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_3ff69fb003df.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos564_x264,video,64,768,4
ucf_crimes_72d4f5f3433a,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_72d4f5f3433a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_72d4f5f3433a.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos565_x264,video,64,768,4
ucf_crimes_ef3778deff98,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ef3778deff98.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ef3778deff98.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos566_x264,video,64,768,4
ucf_crimes_06ec2878daaf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_06ec2878daaf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_06ec2878daaf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos567_x264,video,64,768,4
ucf_crimes_047345afcb42,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_047345afcb42.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_047345afcb42.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos569_x264,video,64,768,4
ucf_crimes_6cadcde5c367,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_6cadcde5c367.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_6cadcde5c367.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos570_x264,video,64,768,4
ucf_crimes_bfae0e9beb7b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_bfae0e9beb7b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_bfae0e9beb7b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos571_x264,video,64,768,4
ucf_crimes_85b257c4082b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_85b257c4082b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_85b257c4082b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos572_x264,video,64,768,4
ucf_crimes_772533da433f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_772533da433f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_772533da433f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos573_x264,video,64,768,4
ucf_crimes_624ec1188411,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_624ec1188411.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_624ec1188411.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos574_x264,video,64,768,4
ucf_crimes_bb1362345a98,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_bb1362345a98.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_bb1362345a98.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos575_x264,video,64,768,4
ucf_crimes_69b11cd21b9d,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_69b11cd21b9d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_69b11cd21b9d.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos577_x264,video,64,768,4
ucf_crimes_172feae6b806,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_172feae6b806.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_172feae6b806.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos578_x264,video,64,768,4
ucf_crimes_3fc3811c9d2c,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_3fc3811c9d2c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_3fc3811c9d2c.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos580_x264,video,64,768,4
ucf_crimes_3f4ec0b34746,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_3f4ec0b34746.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_3f4ec0b34746.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos581_x264,video,64,768,4
ucf_crimes_2166e65ff82d,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2166e65ff82d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2166e65ff82d.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos582_x264,video,64,768,4
ucf_crimes_2ff29f11b2d8,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2ff29f11b2d8.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2ff29f11b2d8.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos583_x264,video,64,768,4
ucf_crimes_cbfd3760a841,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_cbfd3760a841.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_cbfd3760a841.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos584_x264,video,64,768,4
ucf_crimes_fc79c490e91b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_fc79c490e91b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_fc79c490e91b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos585_x264,video,64,768,4
ucf_crimes_777e4d94c732,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_777e4d94c732.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_777e4d94c732.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos587_x264,video,64,768,4
ucf_crimes_fa3d7f63c3c6,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_fa3d7f63c3c6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_fa3d7f63c3c6.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos588_x264,video,64,768,4
ucf_crimes_1e0ad819f355,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_1e0ad819f355.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_1e0ad819f355.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos589_x264,video,64,768,4
ucf_crimes_ce0d20272e29,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ce0d20272e29.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ce0d20272e29.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos590_x264,video,64,768,4
ucf_crimes_453411fd7800,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_453411fd7800.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_453411fd7800.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos591_x264,video,64,768,4
ucf_crimes_0552fad9f303,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_0552fad9f303.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_0552fad9f303.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos592_x264,video,64,768,4
ucf_crimes_909142dd8d8a,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_909142dd8d8a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_909142dd8d8a.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos594_x264,video,64,768,4
ucf_crimes_b637b95472ff,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b637b95472ff.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b637b95472ff.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos595_x264,video,64,768,4
ucf_crimes_a5b429f87bec,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a5b429f87bec.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a5b429f87bec.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos596_x264,video,64,768,4
ucf_crimes_36fa26f021be,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_36fa26f021be.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_36fa26f021be.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos598_x264,video,64,768,4
ucf_crimes_eb8b638c0996,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_eb8b638c0996.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_eb8b638c0996.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos599_x264,video,64,768,4
ucf_crimes_296d8de7bb8f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_296d8de7bb8f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_296d8de7bb8f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos601_x264,video,64,768,4
ucf_crimes_dad56e8a12d7,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_dad56e8a12d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_dad56e8a12d7.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos602_x264,video,64,768,4
ucf_crimes_66ee42b915d7,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_66ee42b915d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_66ee42b915d7.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos604_x264,video,64,768,4
ucf_crimes_46e2bde60116,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_46e2bde60116.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_46e2bde60116.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos605_x264,video,64,768,4
ucf_crimes_ceb5e3dce8e1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ceb5e3dce8e1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ceb5e3dce8e1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos607_x264,video,64,768,4
ucf_crimes_ef863503c45f,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_ef863503c45f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_ef863503c45f.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos608_x264,video,64,768,4
ucf_crimes_9dea9cff1436,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9dea9cff1436.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9dea9cff1436.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos609_x264,video,64,768,4
ucf_crimes_9b9473ba2c71,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9b9473ba2c71.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9b9473ba2c71.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos611_x264,video,64,768,4
ucf_crimes_9e89b9156799,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9e89b9156799.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9e89b9156799.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos612_x264,video,64,768,4
ucf_crimes_9163ecd5a46e,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9163ecd5a46e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9163ecd5a46e.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos613_x264,video,64,768,4
ucf_crimes_43faf9c1cfbf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_43faf9c1cfbf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_43faf9c1cfbf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos614_x264,video,64,768,4
ucf_crimes_02c996bd1c57,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_02c996bd1c57.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_02c996bd1c57.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos615_x264,video,64,768,4
ucf_crimes_a0c8e5c26696,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a0c8e5c26696.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a0c8e5c26696.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos616_x264,video,64,768,4
ucf_crimes_2b8b773693eb,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2b8b773693eb.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2b8b773693eb.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos618_x264,video,64,768,4
ucf_crimes_c5e0ff13e7cf,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c5e0ff13e7cf.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c5e0ff13e7cf.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos619_x264,video,64,768,4
ucf_crimes_a3c8bdd73906,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_a3c8bdd73906.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_a3c8bdd73906.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos620_x264,video,64,768,4
ucf_crimes_11d4b81868d0,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_11d4b81868d0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_11d4b81868d0.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos622_x264,video,64,768,4
ucf_crimes_b7893806ed83,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_b7893806ed83.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_b7893806ed83.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos623_x264,video,64,768,4
ucf_crimes_147fc286c73b,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_147fc286c73b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_147fc286c73b.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos624_x264,video,64,768,4
ucf_crimes_d2b2bba31bbe,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_d2b2bba31bbe.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_d2b2bba31bbe.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos625_x264,video,64,768,4
ucf_crimes_0f4e742c3811,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_0f4e742c3811.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_0f4e742c3811.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos626_x264,video,64,768,4
ucf_crimes_573adb77a7c7,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_573adb77a7c7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_573adb77a7c7.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos627_x264,video,64,768,4
ucf_crimes_c5ab93c713cc,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_c5ab93c713cc.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_c5ab93c713cc.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos628_x264,video,64,768,4
ucf_crimes_9facbe69695c,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9facbe69695c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9facbe69695c.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos629_x264,video,64,768,4
ucf_crimes_0011d5ae3995,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_0011d5ae3995.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_0011d5ae3995.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos631_x264,video,64,768,4
ucf_crimes_914207e2da49,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_914207e2da49.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_914207e2da49.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos633_x264,video,64,768,4
ucf_crimes_2f4185208d85,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_2f4185208d85.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_2f4185208d85.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos635_x264,video,64,768,4
ucf_crimes_9c63e87a3822,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_9c63e87a3822.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_9c63e87a3822.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos636_x264,video,64,768,4
ucf_crimes_7eb75fafec61,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_7eb75fafec61.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_7eb75fafec61.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos637_x264,video,64,768,4
ucf_crimes_820843531705,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_820843531705.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_820843531705.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos638_x264,video,64,768,4
ucf_crimes_aa926afa3f64,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_aa926afa3f64.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_aa926afa3f64.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos639_x264,video,64,768,4
ucf_crimes_afdad94569e1,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_afdad94569e1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_afdad94569e1.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos642_x264,video,64,768,4
ucf_crimes_e6763fd5c2f4,/kaggle/working/artifacts/features/temporal_train/ucf_crimes_e6763fd5c2f4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf_crimes_e6763fd5c2f4.npy,0,0,0,train,ucf_crimes,ucf_crimes:normal_videos643_x264,video,64,768,4
